,created_at,text,retweet_count,favorite_count,class_predict,followers_count,predict_class_label
5680,2018-07-17 02:31:58,rt  two bangalore boys vasantha kumar and ashith rana wins badminton ghana open   they are ranked no 11 in india and had to xe2 x80 xa6',13,0,sports,1.43,2
5681,2018-07-16 16:10:30,engineering students from  bengaluru have developed an agriculture monitoring system to help farmers track irrigati xe2 x80 xa6 ,32,131,tech,1.43,4
5682,2018-07-16 15:22:39,     according to you  he is a bengalurean thru n thru',0,2,tech,1.43,4
5683,2018-07-16 15:21:47,         ,0,1,sports,1.43,2
5684,2018-07-16 14:07:52,   you are sick in the mind n belong to the dark ages  i feel sorry for you',0,0,tech,1.43,4
5685,2018-07-16 14:05:10,   easy to criticise folk who work tirelessly while u simply criticise   you xe2 x80 xa6 ,0,0,sports,1.43,2
5686,2018-07-16 13:52:37,    so according to you pedestrians are elites if they walk on foot paths?',0,1,tech,1.43,4
5687,2018-07-16 13:51:24,    pls describe what elite means in your dictionary  you r using xe2 x80 xa6 ,0,0,tech,1.43,4
5688,2018-07-16 13:50:26,   don xe2 x80 x99t talk such nonsense  you are being uncivil n ungrateful  shame on you for being so lowly',0,0,tech,1.43,4
5689,2018-07-16 13:47:47,"rt  juggling between social  amp  professional fronts,  has emerged as a civic leader through b pac's  bclip progra xe2 x80 xa6""",5,0,world,1.43,1
5690,2018-07-16 13:25:39,good luck to under 15 boys football team from  bengaluru who will represent india at the 52nd international childre xe2 x80 xa6 ,20,143,sports,1.43,2
5691,2018-07-16 11:24:11,rt   xe2 x80 x9cart is so expansive  there are no boundaries  science is a work of art  amp  art is a scientific expression  if you look at xe2 x80 xa6',7,0,tech,1.43,4
5692,2018-07-16 08:20:23,innovation in stem cell proliferation! researchers at  iitbombay have developed a hydrogel plate made of polyacryla xe2 x80 xa6 ,17,79,tech,1.43,4
5693,2018-07-16 04:07:43,rt            ,1,0,sports,1.43,2
5694,2018-07-16 04:07:17,  i think you r jumping to conclusions that elevated roads r the focus  metro n road works wer xe2 x80 xa6 ,0,1,tech,1.43,4
5695,2018-07-16 04:01:41,      so why is not working?',0,0,tech,1.43,4
5696,2018-07-16 04:01:01,      you r so filled with anger n frustr xe2 x80 xa6 ,0,0,sports,1.43,2
5697,2018-07-16 03:59:19,   you r right',0,4,sports,1.43,2
5698,2018-07-16 03:58:25,       all are welcome to par xe2 x80 xa6 ,0,2,sports,1.43,2
5699,2018-07-16 03:53:36,"rt    ni am sure you agree that city is facing huge infrastructure challenges  so instead of getting upset, why don't xe2 x80 xa6""",2,0,tech,1.43,4
5700,2018-07-16 02:42:40, president  macron xe2 x80 x99s jump of joy was the most spontaneous expression of victory!',4,60,world,1.43,1
5701,2018-07-16 02:39:18,      pls let xe2 x80 x99s discuss what you are doin xe2 x80 xa6 ,0,0,tech,1.43,4
5702,2018-07-16 02:37:50,       if u don xe2 x80 x99t know what was xe2 x80 xa6 ,0,1,sports,1.43,2
5703,2018-07-16 02:27:20,      same person goes on like a stuck re xe2 x80 xa6 ,0,0,tech,1.43,4
5704,2018-07-16 02:25:24,     we are not deciding we r merely pressurising a xe2 x80 xa6 ,2,17,sports,1.43,2
5705,2018-07-16 02:22:46,      stop your useless comments n let me xe2 x80 xa6 ,0,3,tech,1.43,4
5706,2018-07-16 02:19:55,      you r so ignorant that your comment xe2 x80 xa6 ,0,0,tech,1.43,4
5707,2018-07-16 02:15:55,rt   india needs to create more suitable jobs for  women  amp  change its mindset to encourage more women to work in order to experi xe2 x80 xa6',13,0,business,1.43,3
5708,2018-07-16 02:13:56,rt             ,1,0,sports,1.43,2
5709,2018-07-16 02:13:46,rt            ,1,0,sports,1.43,2
5710,2018-07-16 02:13:11,   we are not dictating or directing but requesting existing works to be xe2 x80 xa6 ,0,0,tech,1.43,4
5711,2018-07-16 02:08:39,rt  we delivered a  digital platform on  that that improved on demand delivery to customers by 40  for a leading australi xe2 x80 xa6',12,0,tech,1.43,4
5712,2018-07-16 02:05:42,"rt  ""india stack is the revolutionary piece of technology that will transform india as a tech giant  once there is an india stac xe2 x80 xa6'",13,0,tech,1.43,4
5713,2018-07-16 02:04:57,rt  retweeted eastern chronicle ( has always taken the path less traversed  her  manto starring ,15,0,sports,1.43,2
5714,2018-07-16 02:04:36,"rt  b pac's civic incubator leadership program  bclip transformed smt kaveri kedarnath from a homemaker to a civic leader ndo xe2 x80 xa6""",5,0,world,1.43,1
5715,2018-07-16 02:04:21,rt  catch a glimpse of what went down at the two day it extravaganza in goa   goaitday is here to stay and this is just the begi xe2 x80 xa6',118,0,sports,1.43,2
5716,2018-07-15 10:05:22,"rt  rk answers those who are comfortable, protest and want  to deny better life to others  ",28,0,world,1.43,1
5717,2018-07-15 10:04:18,"rt  h'ble  sri  directed chief secretary tm vijay bhaskar to hold regular meetings with b pac  amp  xe2 x80 xa6""",16,0,business,1.43,3
5718,2018-07-15 10:01:53,rt   didyouknow  nhow do your hormones work!  nvideo credit  ted ed ,6,0,tech,1.43,4
5719,2018-07-15 06:50:24,rt  i congratulate  for offering to contribute to nammametro phase2 work thru biocon csr initiative n ni appreciate xe2 x80 xa6',36,0,tech,1.43,4
5720,2018-07-15 03:37:35,rt           ,6,0,sports,1.43,2
5721,2018-07-15 03:37:11,rt    very good effort sir   pls collate all city volunteers who report all issues    much m xe2 x80 xa6',3,0,sports,1.43,2
5722,2018-07-14 17:48:04,      yes',0,0,world,1.43,1
5723,2018-07-14 14:46:22, we need to be civil n non abusive',0,1,tech,1.43,4
5724,2018-07-14 14:45:40,  every one of our sporting heroes need to get good support',0,0,tech,1.43,4
5725,2018-07-14 14:39:33,"rt  68  women attended the monthly well woman clinic held by    elaj  clinic, more than three fifth of the women cam xe2 x80 xa6'",3,0,world,1.43,1
5726,2018-07-14 14:39:26,"rt  fascinating interaction with the students  amp  staff of daly college, indore  phenomenal 118 acres campus with bright  amp  brilli xe2 x80 xa6'",27,0,business,1.43,3
5727,2018-07-14 14:38:45,    allez les bleus!',0,4,business,1.43,3
5728,2018-07-14 14:38:18,    hope bastille day celebrations r a good omen for fifa finals xe2 x80 xa6 ,0,3,sports,1.43,2
5729,2018-07-14 14:35:48,"rt  djokovic beats nadal, to face kevin anderson in  wimbledon final   n n ",14,0,sports,1.43,2
5730,2018-07-14 14:32:38,thats the very least she deserves   she must get much much more for being the first indian to win a gold in an inte xe2 x80 xa6 ,32,170,sports,1.43,2
5731,2018-07-14 14:30:03,i agree that freedom of expression must never be oppressed  democracy is about healthy debate ,17,104,world,1.43,1
5732,2018-07-14 14:25:12,rt  an impressive delivery    thank goodness he didn't get dismissed n  xf0 x9f x92 x8d xf0 x9f x8f x8f ,12,0,sports,1.43,2
5733,2018-07-14 14:22:33,"rt    nmanjunath ji, this road is part of omr sfc  completely destroyed by minor irrigation line to kolar  please instruc xe2 x80 xa6'",4,0,tech,1.43,4
5734,2018-07-14 14:21:57, every city needs to use technology for swm ,6,30,tech,1.43,4
5735,2018-07-14 14:21:09,rt  gr8 ! indore does a 100  door to door waste collection  amp  has gps based monitoring of garbage vehicles  indore has construct xe2 x80 xa6',1827,0,tech,1.43,4
5736,2018-07-14 14:08:12,  this is a cm who wants to make a difference  pls don xe2 x80 x99t lose hope  ,0,13,tech,1.43,4
5737,2018-07-14 14:06:43,     this has been actioned as well   ,0,2,tech,1.43,4
5738,2018-07-14 14:04:31,rt     follow on meetings are to ensure that things happen on ground   is commit xe2 x80 xa6',3,0,tech,1.43,4
5739,2018-07-14 14:04:12,rt    looking forward ! mission mode action is the need of the hour !',1,0,sports,1.43,2
5740,2018-07-14 14:03:18,    yes this too was discussed',0,4,sports,1.43,2
5741,2018-07-14 14:02:48,  he can xe2 x80 x99t attend to every small matter  he is trying to fix traffic roads n garbage xe2 x80 xa6 ,0,6,tech,1.43,4
5742,2018-07-14 14:01:16,rt  cm hd kumaraswamy today directed the govt officers to complete development projects in bengaluru city in a time bound ma xe2 x80 xa6',35,0,world,1.43,1
5743,2018-07-14 14:00:22,    white topping was stopped due to elections but will resume asap xe2 x80 xa6 ,0,3,world,1.43,1
5744,2018-07-14 13:36:07,city improvement is top priority with  n today xe2 x80 x99s meeting was a mission mode approach to delivering on xe2 x80 xa6 ,8,90,world,1.43,1
5745,2018-07-14 11:36:41,wishing the french diaspora the world over happy bastille day   may today xe2 x80 x99s celebration be continued tomorrow when xe2 x80 xa6 ,5,42,sports,1.43,2
5746,2018-07-14 08:34:53,rt  my sister sujatha balakrishnan in today s newspaper nproud of her n  ,3,0,world,1.43,1
5747,2018-07-14 08:33:42,wimbledon 2018  kevin anderson beats john isner in record breaking semi final   an endurance test for sure  there w xe2 x80 xa6 ,7,67,sports,1.43,2
5748,2018-07-14 04:39:03,rt  we consider women xe2 x80 x99s safety paramount in the state  any crime against women and children are taken very seriously  the ac xe2 x80 xa6',24,0,world,1.43,1
5749,2018-07-14 04:38:41,she brought tears of joy and pride to every indian  merabharatmahaan ,40,287,sports,1.43,2
5750,2018-07-13 14:44:42,"rt  mumbai is known as a city that never sleeps, a land with a spirit of gold and residents with a never say die attitude  but it xe2 x80 xa6'",62,0,tech,1.43,4
5751,2018-07-13 14:41:20,rt  gail india ltd   amp  gail (gas) ltd with  bpac continued the weeklong cleanup drive  swachateyaseve by cleaning  b xe2 x80 xa6',4,0,business,1.43,3
5752,2018-07-13 11:59:28,"rt  madhya pradesh  doctors xe2 x80 x99 shortage claims lives of 72,000 babies in 9 years  n n ",3,0,world,1.43,1
5753,2018-07-13 11:58:53,rt  had the privilege of interacting with over a crore women from across india whose lives are being transformed due to self xe2 x80 xa6',1913,0,world,1.43,1
5754,2018-07-13 11:57:44,rt  i am saddened beyond words on the passing away of dada j p  vaswani  he lived for society and served the poor and needy w xe2 x80 xa6',2373,0,world,1.43,1
5755,2018-07-13 11:56:13,  all surnames who are long term residents belong to karnataka ',0,0,world,1.43,1
5756,2018-07-13 11:54:42,  so who is saying anything different? stop creating controversies ',0,0,tech,1.43,4
5757,2018-07-13 11:49:58,rt  major  research study funded by  will explore the potential of  stemcell therapy for developing a safe n effective a xe2 x80 xa6',1,0,tech,1.43,4
5758,2018-07-13 08:43:29,"innovative! team from the university of texas, austin develop a concept device that can detect cancer in patients w xe2 x80 xa6 ",20,63,tech,1.43,4
5759,2018-07-13 08:42:37, i never commented on kannada infact if u bothered to read my blogs you will know that i hv greatest res xe2 x80 xa6 ,0,0,tech,1.43,4
5760,2018-07-13 08:39:41,"rt  meet  anjukhosla  xe2 x80 x93 at 52, she nailed ironman triathlon, austria  she is now the oldest indian woman to complete it    xf0 x9f x91 x8f xf0 x9f x91 x8f xe2 x80 xa6'",33,0,sports,1.43,2
5761,2018-07-13 08:13:07,          ,0,0,sports,1.43,2
5762,2018-07-13 08:11:43,"rt    the 'run' of  himadas that created history for  india  listen to the commentary  goosebumps g xe2 x80 xa6""",49,0,sports,1.43,2
5763,2018-07-13 08:10:57, btw why is a telugu periyar meddling in kannada matters?  please stay out n stop commenting',2,18,sports,1.43,2
5764,2018-07-13 08:09:36, sorry i am a daughter of the soil  not a guest  i was not meddling only supporting a sensible policy fo xe2 x80 xa6 ,4,29,world,1.43,1
5765,2018-07-13 06:20:10,rt  wow! what energy! what a burst ! ,71,0,business,1.43,3
5766,2018-07-13 06:19:07, absolutely spot on',0,8,sports,1.43,2
5767,2018-07-13 06:18:08,"rt   didyouknow there are many genetic causes of  cancer  while some mutations are inherited from parents, others are acquir xe2 x80 xa6'",5,0,tech,1.43,4
5768,2018-07-13 06:18:02,rt   whatsappwonderbox oh this is brilliant  we usually applaud technology innovators but i think such street entertainers a xe2 x80 xa6',1240,0,tech,1.43,4
5769,2018-07-13 06:17:36,rt  a better measure of research from the global south  the involvement of stakeholders matters  ,50,0,business,1.43,3
5770,2018-07-13 06:16:59,"rt  ensure enough space for  makeinindia,encourage  startups bring more exports oriented industries,create more jobs,part of xe2 x80 xa6'",66,0,tech,1.43,4
5771,2018-07-13 04:33:56,fantastic golden run by hima das   the first track  amp  field gold for india in a global event   womenmakeindiaproud!!  xf0 x9f x87 xae xf0 x9f x87 xb3',7,170,sports,1.43,2
5772,2018-07-13 04:32:17, bolivian?  i thought i had selected our indian flag  poor eyesight i guess!',0,0,business,1.43,3
5773,2018-07-13 04:30:50, xe2 x80 x9cthe strategic dimension of higher education xe2 x80 x9d by     very thought provoking piece  mus xe2 x80 xa6 ,4,9,business,1.43,3
5774,2018-07-13 04:00:22, research shows that  vitamind deficiency could lead to a higher risk of a number of diseases  including xe2 x80 xa6 ,21,34,tech,1.43,4
5775,2018-07-12 14:27:39,rt  gail india ltd   amp  gail (gas) ltd in association with  bpac continued the weeklong cleanup drive  swachateyaseve xe2 x80 xa6',6,0,business,1.43,3
5776,2018-07-12 13:15:30,study by madras diabetes research foundation reveals mortality rates are almost 3x higher in indians with  diabetes xe2 x80 xa6 ,11,31,business,1.43,3
5777,2018-07-12 07:52:41,rt  national biopharma mission invites proposals for good clinical laboratory practice (gclp)  amp  translation research consortium ( xe2 x80 xa6',16,0,business,1.43,3
5778,2018-07-12 07:52:30,rt        we must stop looking at english as an elitis xe2 x80 xa6',1,0,sports,1.43,2
5779,2018-07-12 07:49:37,rt   xf0 x9f x91 x8d10 successful  female  entrepreneurs in  india   thanks to   n n  indu jain n  kiran shaw n  indra nooyi n  vand xe2 x80 xa6',15,0,world,1.43,1
5780,2018-07-12 01:58:33,rt  your little help can make a huge difference  donate today and help people who are suffering from mental health problems xe2 x80 xa6',224,0,tech,1.43,4
5781,2018-07-12 01:57:24,"rt  an immersive  guestlecture on novozymes  amp   xe2 x80 x9cidea to product xe2 x80 x9d was conducted by dr  aindrila das gupts, head bd, novozymes  xe2 x80 xa6'",2,0,business,1.43,3
5782,2018-07-12 01:54:36,"rt   xf0 x9f x99 x8f xf0 x9f x98 x87 xf0 x9f x91 x8f nhow many of us know that in the thai cave episode, indian team played a major role?? nthailand requested india to send xe2 x80 xa6'",1833,0,world,1.43,1
5783,2018-07-12 01:54:08,rt  clinical trials are necessary for medicine to progress  participants must be protected  amp  be properly informed of their ri xe2 x80 xa6',34,0,business,1.43,3
5784,2018-07-12 01:53:19,"rt  work from  at whitehead institute to uncover ways of improving methotrexate chemotherapy, reveals potential r xe2 x80 xa6'",22,0,tech,1.43,4
5785,2018-07-12 01:52:54,rt  say xc3 xb5nara traffic jams  japan to install smart signals across bengaluru   n ,39,0,tech,1.43,4
5786,2018-07-12 01:52:03,rt  great article by    highlighting research opportunities in the humanitarian setting xe2 x80 xa6',28,0,tech,1.43,4
5787,2018-07-11 13:18:18," scientists  develop  lowcost endoscopy simulator, which will help clinicians learn and perform the p xe2 x80 xa6 ",15,44,tech,1.43,4
5788,2018-07-11 12:23:31,rt           ,9,0,sports,1.43,2
5789,2018-07-11 11:48:08,congrats to 8 member team of swimmers from  bengaluru who have successfully swum across the  englishchannel xc2 xa0,6,87,world,1.43,1
5790,2018-07-11 05:41:19,"rt  for all those  opposing n protesting, our fellow  proud  kannadigas, pl take a deep breath n read  's blog link xe2 x80 xa6""",2,0,tech,1.43,4
5791,2018-07-11 05:30:11,"rt  unfortunately people overlook the big picture, in their zest to protect their culture n language, they assume n sometimes xe2 x80 xa6'",3,0,tech,1.43,4
5792,2018-07-11 05:27:55,rt   our students need to learn kannada and english so that they do not miss out the opportunities outside karna xe2 x80 xa6',3,0,sports,1.43,2
5793,2018-07-11 04:54:22,"innovative!  scientists at xc2 xa0nimbkar agricultural research institute,  maharashtra have xc2 xa0developed a unique low cost xe2 x80 xa6 ",25,75,tech,1.43,4
5794,2018-07-11 04:52:33,rt   xe0 xb2 x95 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb2 xa1  xe0 xb2 xae xe0 xb2 xa4 xe0 xb3 x8d xe0 xb2 xa4 xe0 xb3 x81  xe0 xb2 x87 xe0 xb2 x82 xe0 xb2 x97 xe0 xb3 x8d xe0 xb2 xb2 xe0 xb2 xbf xe0 xb2 xb7 xe0 xb3 x8d  xe0 xb2 xb6 xe0 xb2 xbf xe0 xb2 x95 xe0 xb3 x8d xe0 xb2 xb7 xe0 xb2 xa3 xe0 xb2 xb5 xe0 xb3 x81  xe0 xb2 x9c xe0 xb2 xbe xe0 xb2 x97 xe0 xb2 xa4 xe0 xb2 xbf xe0 xb2 x95  xe0 xb2 xb5 xe0 xb2 xbf xe0 xb2 xb6 xe0 xb3 x8d xe0 xb2 xb5 xe0 xb2 xa6 xe0 xb2 xb2 xe0 xb3 x8d xe0 xb2 xb2 xe0 xb2 xbf  xe0 xb2 xaf xe0 xb2 xb6 xe0 xb2 xb8 xe0 xb3 x8d xe0 xb2 xb5 xe0 xb2 xbf xe0 xb2 xaf xe0 xb2 xbe xe0 xb2 x97 xe0 xb2 xb2 xe0 xb3 x81  xe0 xb2 x95 xe0 xb2 xb0 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb2 xbe xe0 xb2 x9f xe0 xb2 x95  xe0 xb2 xaf xe0 xb3 x81 xe0 xb2 xb5 xe0 xb2 x95 xe0 xb2 xb0 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb3 x81  xe0 xb2 xb9 xe0 xb3 x87 xe0 xb2 x97 xe0 xb3 x86  xe0 xb2 xa4 xe0 xb2 xaf xe0 xb2 xbe xe0 xb2 xb0 xe0 xb2 xbf xe0 xb2 xb8 xe0 xb2 xac xe0 xb2 xb9 xe0 xb3 x81 xe0 xb2 xa6 xe0 xb3 x81  xe0 xb2 x8e xe0 xb2 x82 xe0 xb2 xac  xe0 xb2 xac xe0 xb2 x97 xe0 xb3 x8d xe0 xb2 x97 xe0 xb3 x86  xe0 xb2 xa8 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8  xe0 xb2 x85 xe0 xb2 xad xe0 xb2 xbf xe0 xb2 xaa xe0 xb3 x8d xe0 xb2 xb0 xe0 xb2 xbe xe0 xb2 xaf xe0 xb2 x97 xe0 xb2 xb3 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb3 x81 xe2 x80 xa6',78,0,tech,1.43,4
5795,2018-07-11 04:17:07, i did not use any such words  in any case i don xe2 x80 x99t decide on education matters  it xe2 x80 x99s for all the paren xe2 x80 xa6 ,1,5,tech,1.43,4
5796,2018-07-11 04:14:55,  the latter does not indulge in protests but dialogue',0,0,world,1.43,1
5797,2018-07-11 03:41:43,  i am a soft target that xe2 x80 x99s why  they can xe2 x80 x99t take on media or others who support my stand',0,0,tech,1.43,4
5798,2018-07-11 03:40:38,  but don xe2 x80 x99t say i called them activists n say it xe2 x80 x99s wrong  you too r confused about whet xe2 x80 xa6 ,0,0,tech,1.43,4
5799,2018-07-11 03:26:55,  the joke is media called them activists n i called them nay sayers n now folk r accusing xe2 x80 xa6 ,0,2,tech,1.43,4
5800,2018-07-11 03:24:28,  pls speak to those who oppose this',0,1,sports,1.43,2
5801,2018-07-11 03:22:42,  we hv upgraded several kannada medium govt schools n yet it xe2 x80 x99s not appreciated  that xe2 x80 xa6 ,1,12,tech,1.43,4
5802,2018-07-11 03:20:27, i think france vs england',0,1,sports,1.43,2
5803,2018-07-11 03:11:12, i told you they were attention seekers or else they would discuss it in a dignified way   that xe2 x80 x99s w xe2 x80 xa6 ,4,47,tech,1.43,4
5804,2018-07-11 03:09:40,  i said media is using the word  xe2 x80 x98activists xe2 x80 x99 to a small group oh nay sayers   i did not xe2 x80 xa6 ,0,0,tech,1.43,4
5805,2018-07-11 03:07:06,          ,0,1,sports,1.43,2
5806,2018-07-11 03:05:56, on tv',0,1,tech,1.43,4
5807,2018-07-11 02:48:42,"rt  ""we need to equip our students to navigate easily b w vernacular mediums and english in a rapidly globalizing world  if xe2 x80 xa6'",24,0,tech,1.43,4
5808,2018-07-11 02:41:23,rt         i teach english in govt school for 4th std as a xe2 x80 xa6',4,0,sports,1.43,2
5809,2018-07-11 02:35:20,  i started by responding to a media headline saying that  xe2 x80 x98activists xe2 x80 x99 slam cm for english educ xe2 x80 xa6 ,1,2,world,1.43,1
5810,2018-07-11 02:26:26,samuel umtiti heads france into world cup final as belgium fall short   one step away from winning! allez les bleus n,2,37,sports,1.43,2
5811,2018-07-10 17:09:23, xe0 xb2 x95 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb2 xa1  xe0 xb2 xae xe0 xb2 xa4 xe0 xb3 x8d xe0 xb2 xa4 xe0 xb3 x81  xe0 xb2 x87 xe0 xb2 x82 xe0 xb2 x97 xe0 xb3 x8d xe0 xb2 xb2 xe0 xb2 xbf xe0 xb2 xb7 xe0 xb3 x8d  xe0 xb2 xb6 xe0 xb2 xbf xe0 xb2 x95 xe0 xb3 x8d xe0 xb2 xb7 xe0 xb2 xa3 xe0 xb2 xb5 xe0 xb3 x81  xe0 xb2 x9c xe0 xb2 xbe xe0 xb2 x97 xe0 xb2 xa4 xe0 xb2 xbf xe0 xb2 x95  xe0 xb2 xb5 xe0 xb2 xbf xe0 xb2 xb6 xe0 xb3 x8d xe0 xb2 xb5 xe0 xb2 xa6 xe0 xb2 xb2 xe0 xb3 x8d xe0 xb2 xb2 xe0 xb2 xbf  xe0 xb2 xaf xe0 xb2 xb6 xe0 xb2 xb8 xe0 xb3 x8d xe0 xb2 xb5 xe0 xb2 xbf xe0 xb2 xaf xe0 xb2 xbe xe0 xb2 x97 xe0 xb2 xb2 xe0 xb3 x81  xe0 xb2 x95 xe0 xb2 xb0 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb2 xbe xe0 xb2 x9f xe0 xb2 x95  xe0 xb2 xaf xe0 xb3 x81 xe0 xb2 xb5 xe0 xb2 x95 xe0 xb2 xb0 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8 xe0 xb3 x81  xe0 xb2 xb9 xe0 xb3 x87 xe0 xb2 x97 xe0 xb3 x86  xe0 xb2 xa4 xe0 xb2 xaf xe0 xb2 xbe xe0 xb2 xb0 xe0 xb2 xbf xe0 xb2 xb8 xe0 xb2 xac xe0 xb2 xb9 xe0 xb3 x81 xe0 xb2 xa6 xe0 xb3 x81  xe0 xb2 x8e xe0 xb2 x82 xe0 xb2 xac  xe0 xb2 xac xe0 xb2 x97 xe0 xb3 x8d xe0 xb2 x97 xe0 xb3 x86  xe0 xb2 xa8 xe0 xb2 xa8 xe0 xb3 x8d xe0 xb2 xa8  xe0 xb2 x85 xe0 xb2 xad xe0 xb2 xbf xe0 xb2 xaa xe0 xb3 x8d xe2 x80 xa6 ,78,283,tech,1.43,4
5812,2018-07-10 13:38:38,rt  spent a stimulating day at  talking and learning about glycans and glycosylation  very easy to synthesize a prot xe2 x80 xa6',4,0,sports,1.43,2
5813,2018-07-10 11:59:43,"rt  we support kannada, speak kannada with pride, are born here, this is our city but we cannot deprive the poor in govt sch xe2 x80 xa6'",57,0,tech,1.43,4
5814,2018-07-10 11:11:32,"proud to know that  karnataka is the only state to have two academic institutes,   amp   on t xe2 x80 xa6 ",43,186,sports,1.43,2
5815,2018-07-10 08:18:12, hv distributed chinara ganitha to thousands of children in hundreds of schools  helped gok with writing xe2 x80 xa6 ,0,1,world,1.43,1
5816,2018-07-10 06:19:21,rt             ,1,0,sports,1.43,2
5817,2018-07-10 06:19:19,rt             ,1,0,sports,1.43,2
5818,2018-07-10 06:18:15, they don xe2 x80 x99t seek jobs outside  only english speaking natives in these countries get global jobs  now xe2 x80 xa6 ,0,1,business,1.43,3
5819,2018-07-10 06:16:40,  yes sir   the only issue is that when it comes to engineering science n medical degrees t xe2 x80 xa6 ,0,2,tech,1.43,4
5820,2018-07-10 05:50:40,  excellent  people should hv a choice that xe2 x80 x99s all that is being said alva?',0,1,world,1.43,1
5821,2018-07-10 05:45:02,rt   xe2 x81 xa6 is a responsible citizen and time and again she proved that she has concern for kannada and kannadigas  s xe2 x80 xa6',34,0,sports,1.43,2
5822,2018-07-10 05:43:40,   i am told daddy xe2 x80 x99s garden is not treating sewage  is this true? ,0,0,sports,1.43,2
5823,2018-07-10 05:38:34,  i thought puc kannadadalide',0,0,sports,1.43,2
5824,2018-07-10 05:37:37,  no doubt  every language has its own importance alva?',0,1,tech,1.43,4
5825,2018-07-10 05:35:25,     yes kannada bhashe is our identity in karnataka no doubt',0,3,tech,1.43,4
5826,2018-07-10 05:31:02, already started in a small way ',1,10,tech,1.43,4
5827,2018-07-10 05:30:30,     now all the younger generation are learning eng xe2 x80 xa6 ,0,3,tech,1.43,4
5828,2018-07-10 05:28:20,  houdu  yallaru maathru bhashe kali beku ',1,3,sports,1.43,2
5829,2018-07-10 05:27:04,  houdu i agree ',0,0,world,1.43,1
5830,2018-07-10 05:26:18,  i agree  teachers ge sariyada training kodle beku',0,3,world,1.43,1
5831,2018-07-10 05:04:56,  arun avare  nanage bahala bejaar agide id yella kelbittu  naanu yavagalu kannada bhashege xe2 x80 xa6 ,0,6,tech,1.43,4
5832,2018-07-10 04:30:00,this biomedical engineer has come up with a device that can absorb pollutants from the air and thus contribute to c xe2 x80 xa6 ,79,282,tech,1.43,4
5833,2018-07-10 04:01:27,rt  waking up to this news just broke my heart we must fight d  garbagemafia political parties (jcb) funded by such mafia wi xe2 x80 xa6',5,0,world,1.43,1
5834,2018-07-10 03:57:47, thank you  for your support  i was born here n consider myself a kannadiga through n through',3,55,tech,1.43,4
5835,2018-07-09 15:17:38, it xe2 x80 x99s my state too so stop this senseless comments',0,1,sports,1.43,2
5836,2018-07-09 15:15:40,  thousands',0,1,tech,1.43,4
5837,2018-07-09 15:14:58, kannada is my language too  i would never say anything wrong  it has been twisted out of context',0,1,tech,1.43,4
5838,2018-07-09 15:06:48,"rt  i know this is blatantly selfish, but isn xe2 x80 x99t it cool that a paper written by 2  lgbt researchers is published on  lgbtstemday? xe2 x80 xa6'",15,0,tech,1.43,4
5839,2018-07-09 14:49:53,  don xe2 x80 x99t politicise matters  no one questioned kannada  it was about adding english to education ',0,2,sports,1.43,2
5840,2018-07-09 14:48:31, you r clearly showing that you r picking a fight to create trouble n refuse to understand the issue xe2 x80 xa6 ,0,1,tech,1.43,4
5841,2018-07-09 14:47:00, your arguments reflect a political stand as no one talked about closing kannada medium schools only xe2 x80 xa6 ,0,1,sports,1.43,2
5842,2018-07-09 14:44:05,  more eye balls',0,0,business,1.43,3
5843,2018-07-09 14:43:37,"  if you say you will not accept kannada n english as languages to learn, why r arguing in english?'",1,8,sports,1.43,2
5844,2018-07-09 14:25:31, i hv checked n not what u r saying  you want to pick a fight i see',0,0,tech,1.43,4
5845,2018-07-09 14:18:11,  my tweet was only about learning english as an additional language  i never ever said that xe2 x80 xa6 ,1,2,world,1.43,1
5846,2018-07-09 14:15:35, don xe2 x80 x99t twist facts  no one said this  you r a liar',0,0,sports,1.43,2
5847,2018-07-09 14:14:52,  ok then why do u bother speaking n debating in english?',0,0,sports,1.43,2
5848,2018-07-09 14:13:23,  yes no debate on that  why is everyone so aggressive about learning english as well?',0,0,tech,1.43,4
5849,2018-07-09 14:12:40, i am only saying u shd also learn english   i am not debating anything else',0,0,sports,1.43,2
5850,2018-07-09 14:11:41,          ,0,1,sports,1.43,2
5851,2018-07-09 14:10:35,  that xe2 x80 x99s fine  no debate',0,4,world,1.43,1
5852,2018-07-09 14:06:42, that xe2 x80 x99s all the debate is about  if it is being taught that xe2 x80 x99s good  that xe2 x80 x99s what i am saying  if it xe2 x80 x99s not taught it shd be ',0,0,tech,1.43,4
5853,2018-07-09 14:04:35, ok  i don xe2 x80 x99t want to say anything on this matter  pls keep ranting  i am out of here on this sensele xe2 x80 xa6 ,0,0,tech,1.43,4
5854,2018-07-09 14:03:07,  that xe2 x80 x99s the sad state of debate in our country  political folk hijack the debate to another level',0,0,world,1.43,1
